,npi,nppes_provider_last_name,nppes_provider_first_name,nppes_provider_zip_code,town,nppes_provider_state,specialty_description,total_claim_count,opioid_claim_count,opioid_prescribing_rate,long-acting_opioid_claim_count,year
12727,1548691017,ducasse,graciela,01840,lawrence,MA,dentist,118,11.0,9.32,0.0,2016
12728,1558370965,drew,james,01840,lawrence,MA,dentist,193,13.0,6.74,0.0,2016
12729,1568460483,gordon,jonathan,01840,lawrence,MA,general surgery,94,11.0,11.7,0.0,2016
12730,1588032395,hu,xingxue,01840,lawrence,MA,dentist,40,,,0.0,2016
12731,1588718936,suarez-martinez,ramon,01840,lawrence,MA,family practice,7517,638.0,8.49,87.0,2016
12732,1619095585,rashidfarokhi,najmeh,01840,lawrence,MA,dentist,26,,,0.0,2016
12733,1619347747,perez,federico,01840,lawrence,MA,dentist,16,,,0.0,2016
12734,1629381579,fournier,maryanne,01840,lawrence,MA,nurse practitioner,2844,,,0.0,2016
12735,1639367634,singh,mabi,01840,lawrence,MA,oral surgery (dentists only),317,,,0.0,2016
12736,1699020743,jayanty,amulya,01840,lawrence,MA,dentist,117,47.0,40.17,0.0,2016
12737,1700285780,mahmod,nisreen,01840,lawrence,MA,dentist,33,,,0.0,2016
12738,1740302298,makkar,hossam,01840,lawrence,MA,dentist,24,,,0.0,2016
12739,1750462123,navaratnam,raju,01840,lawrence,MA,general practice,1883,22.0,1.17,0.0,2016
12740,1760442230,scala,patricia,01840,lawrence,MA,nurse practitioner,138,21.0,15.22,0.0,2016
12741,1891842209,katib,james,01840,lawrence,MA,dentist,26,,,0.0,2016
12742,1780641423,yao,wensheng,01840,lawrence,MA,optometry,202,0.0,0.0,0.0,2016
12743,1801091756,hills paulino,cheryl,01840,lawrence,MA,dentist,69,,,0.0,2016
12744,1811398217,al aaraji,sarah,01840,lawrence,MA,dentist,23,0.0,0.0,0.0,2016
12745,1821224148,hoang,thu,01840,lawrence,MA,dentist,90,17.0,18.89,0.0,2016
12746,1891863528,macoul,kenneth,01840,lawrence,MA,ophthalmology,41,0.0,0.0,0.0,2016
12747,1891997102,polavarapu,mamatha,01840,lawrence,MA,dentist,26,,,0.0,2016
12748,1922379817,sharifi,shila,01840,lawrence,MA,dentist,72,,,0.0,2016
12749,1942374715,beltran,roberto,01840,lawrence,MA,nurse practitioner,2738,129.0,4.71,14.0,2016
12750,1962437020,lopez,ernesto,01840,lawrence,MA,urology,276,,,0.0,2016
12751,1003090143,dubin,joseph,01805,burlington,MA,internal medicine,159,,,,2016
12752,1003179599,daly,gerard,01805,burlington,MA,internal medicine,110,,,0.0,2016
12753,1003255951,kim,victor,01805,burlington,MA,student in an organized health care education/training program,20,14.0,70.0,0.0,2016
12754,1003298753,rade,matthew,01805,burlington,MA,student in an organized health care education/training program,107,47.0,43.93,,2016
12755,1003914375,robson,kristen,01805,burlington,MA,gastroenterology,462,,,0.0,2016
12756,1003967407,sullivan,sandra,01805,burlington,MA,physician assistant,1624,59.0,3.63,,2016
12757,1003972977,muriello,mary anne,01805,burlington,MA,psychiatry & neurology,31,0.0,0.0,0.0,2016
12758,1013008143,brand,thomas,01805,burlington,MA,emergency medicine,170,50.0,29.41,0.0,2016
12759,1013067263,campobasso,kara,01805,burlington,MA,physician assistant,1125,21.0,1.87,0.0,2016
12760,1013259381,suciu,olimpia,01805,burlington,MA,physician assistant,185,25.0,13.51,0.0,2016
12761,1013270446,miniati,alexandra,01805,burlington,MA,internal medicine,374,24.0,6.42,,2016
12762,1013356971,yeh,yun- ting eric,01805,burlington,MA,student in an organized health care education/training program,54,,,0.0,2016
12763,1013995398,ma,richard,01805,burlington,MA,internal medicine,609,29.0,4.76,,2016
12764,1023059631,pandya,sonal,01805,burlington,MA,plastic and reconstructive surgery,29,,,0.0,2016
12765,1023088697,manuel,brad,01805,burlington,MA,physician assistant,2524,918.0,36.37,101.0,2016
12766,1023116043,chou,rosemary,01805,burlington,MA,internal medicine,1743,,,0.0,2016
12767,1023116886,karfunkel,perry,01805,burlington,MA,internal medicine,33,0.0,0.0,0.0,2016
12768,1023149069,carroll,niamh,01805,burlington,MA,internal medicine,13,,,0.0,2016
12769,1023216827,shastri,priya,01805,burlington,MA,neurology,1230,,,0.0,2016
12770,1023457975,kaul,anubhav,01805,burlington,MA,internal medicine,104,,,0.0,2016
12771,1023491719,rechache,kamil,01805,burlington,MA,student in an organized health care education/training program,169,,,,2016
12772,1033106695,nugent,francis,01805,burlington,MA,hematology-oncology,509,82.0,16.11,23.0,2016
12773,1033153176,silver,jonathan,01805,burlington,MA,clinical cardiatric electrophysiology,394,0.0,0.0,0.0,2016
12774,1033166780,restrepo,angela,01805,burlington,MA,endocrinology,1690,,,0.0,2016
12775,1033177969,mccarthy,brendan,01805,burlington,MA,ophthalmology,2275,0.0,0.0,0.0,2016
12776,1033202353,tilem,matthew,01805,burlington,MA,neurology,1263,16.0,1.27,14.0,2016
12777,1033215264,nesto,richard,01805,burlington,MA,cardiovascular disease (cardiology),727,0.0,0.0,0.0,2016
12778,1033269600,groteguth,scot,01805,burlington,MA,internal medicine,19,0.0,0.0,0.0,2016
12779,1033274832,jolley,brian,01805,burlington,MA,sports medicine,73,41.0,56.16,0.0,2016
12780,1033276183,nicolaou,cynthia,01805,burlington,MA,internal medicine,309,18.0,5.83,0.0,2016
12781,1033299136,reohr,pauline,01805,burlington,MA,dermatology,1316,0.0,0.0,0.0,2016
12782,1033342076,gabree,renee,01805,burlington,MA,nurse practitioner,47,0.0,0.0,0.0,2016
12783,1033388277,bassi,sharon,01805,burlington,MA,pain management,77,21.0,27.27,0.0,2016
12784,1033514401,frias,jennifer,01805,burlington,MA,nurse practitioner,61,,,0.0,2016
12785,1033547633,bernacet,doris,01805,burlington,MA,nurse practitioner,26,,,0.0,2016
12786,1033553995,delgrosso,lenore,01805,burlington,MA,nurse practitioner,147,50.0,34.01,0.0,2016
12787,1033554803,dasilva,jaime,01805,burlington,MA,nurse practitioner,951,15.0,1.58,,2016
12788,1043226186,ricciardi,jennifer,01805,burlington,MA,internal medicine,161,16.0,9.94,,2016
12789,1043302862,cotran,paul,01805,burlington,MA,ophthalmology,6233,0.0,0.0,0.0,2016
12790,1043308570,rabinowitz,arthur,01805,burlington,MA,hematology,668,50.0,7.49,,2016
12791,1043478241,powell,amanda,01805,burlington,MA,internal medicine,338,0.0,0.0,0.0,2016
12792,1043486632,bagla,ritu,01805,burlington,MA,neurology,3156,,,0.0,2016
12793,1043499304,ergin,colleen,01805,burlington,MA,nurse practitioner,127,53.0,41.73,0.0,2016
12794,1053406157,saryan,john,01805,burlington,MA,allergy/ immunology,1287,0.0,0.0,0.0,2016
12795,1053545459,fitelson,daniel,01805,burlington,MA,pulmonary disease,1258,,,0.0,2016
12796,1053584037,punzalan,carmi,01805,burlington,MA,gastroenterology,377,0.0,0.0,0.0,2016
12797,1053660282,holden,shauna,01805,burlington,MA,nurse practitioner,148,30.0,20.27,0.0,2016
12798,1053693549,ackroyd,christine,01805,burlington,MA,nurse practitioner,1216,0.0,0.0,0.0,2016
12799,1063510048,gross,paul,01805,burlington,MA,neurology,677,,,,2016
12800,1063519056,parrella,florence,01805,burlington,MA,clinical cardiatric electrophysiology,1157,0.0,0.0,0.0,2016
12801,1063569093,sorcini,andrea,01805,burlington,MA,urology,277,,,,2016
12802,1063687598,medina gutierrez,ruth,01805,burlington,MA,internal medicine,114,13.0,11.4,,2016
12803,1063851913,ochoa,aaron,01805,burlington,MA,student in an organized health care education/training program,42,,,0.0,2016
12804,1063874048,nagore,alexandria elizabeth,01805,burlington,MA,physician assistant,59,14.0,23.73,0.0,2016
12805,1063893717,moynihan,matthew,01805,burlington,MA,student in an organized health care education/training program,125,32.0,25.6,0.0,2016
12806,1073581898,smaroff,gregory,01805,burlington,MA,cardiac surgery,15,0.0,0.0,0.0,2016
12807,1073688099,walshe,edward,01805,burlington,MA,nephrology,1533,,,0.0,2016
12808,1073693867,nolen,mary,01805,burlington,MA,nurse practitioner,443,0.0,0.0,0.0,2016
12809,1073749412,vohra,parag,01805,burlington,MA,nephrology,414,16.0,3.86,0.0,2016
12810,1073922324,abdul azim,ahmed,01805,burlington,MA,internal medicine,80,,,0.0,2016
12811,1073951000,devito,jacquelyn,01805,burlington,MA,nurse practitioner,139,23.0,16.55,0.0,2016
12812,1083169197,tsoukas,philip,01805,burlington,MA,student in an organized health care education/training program,23,,,0.0,2016
12813,1083646509,handa,benita,01805,burlington,MA,psychiatry,2639,,,0.0,2016
12814,1083648133,tretter,christopher,01805,burlington,MA,hematology-oncology,542,58.0,10.7,16.0,2016
12815,1083702666,childress,robin,01805,burlington,MA,physician assistant,4100,0.0,0.0,0.0,2016
12816,1083716716,blaine,jerry,01805,burlington,MA,internal medicine,19,0.0,0.0,0.0,2016
12817,1083778310,johnson,cynthia,01805,burlington,MA,nurse practitioner,1233,,,0.0,2016
12818,1083806939,mcneice,mary katherine,01805,burlington,MA,nurse practitioner,396,36.0,9.09,,2016
12819,1083818348,jondro,paul,01805,burlington,MA,emergency medicine,101,28.0,27.72,0.0,2016
12820,1093710840,carpenter,robert,01805,burlington,MA,otolaryngology,21,0.0,0.0,0.0,2016
12821,1093761587,leegwater-kim,julie,01805,burlington,MA,neurology,3421,,,0.0,2016
12822,1093805806,specht,lawrence,01805,burlington,MA,orthopedic surgery,52,37.0,71.15,0.0,2016
12823,1093812828,malone,erin,01805,burlington,MA,internal medicine,6627,126.0,1.9,23.0,2016
12824,1093859407,faust,robert,01805,burlington,MA,internal medicine,7619,231.0,3.03,21.0,2016
12825,1093865396,krikorian,lisa,01805,burlington,MA,nurse practitioner,157,0.0,0.0,0.0,2016
12826,1104181171,johnston,brendan,01805,burlington,MA,nurse practitioner,219,58.0,26.48,0.0,2016
12827,1104232743,schober,jared,01805,burlington,MA,urology,76,21.0,27.63,0.0,2016
12828,1104926385,neumeyer,david,01805,burlington,MA,pulmonary disease,454,11.0,2.42,0.0,2016
12829,1104953546,mckenzie,jamie,01805,burlington,MA,hematology-oncology,1392,196.0,14.08,34.0,2016
12830,1114012499,creighton,malcolm,01805,burlington,MA,emergency medicine,76,26.0,34.21,0.0,2016
12831,1114024379,kovacs,susan,01805,burlington,MA,rheumatology,1464,53.0,3.62,,2016
12832,1114134442,luck,kathryn,01805,burlington,MA,physician assistant,159,35.0,22.01,,2016
12833,1114298056,wilkins,cy,01805,burlington,MA,internal medicine,35,,,0.0,2016
12834,1114300803,andrabi,syed yasir,01805,burlington,MA,internal medicine,68,,,,2016
12835,1114365921,krishnarao,anita,01805,burlington,MA,internal medicine,97,,,0.0,2016
12836,1114993516,diebold,kurt,01805,burlington,MA,internal medicine,286,,,,2016
12837,1124127568,karp,stephen,01805,burlington,MA,general surgery,99,44.0,44.44,0.0,2016
12838,1124128988,campagna,anthony,01805,burlington,MA,pulmonary disease,2474,14.0,0.57,0.0,2016
12839,1124133921,patel,avignat,01805,burlington,MA,pulmonary disease,36,0.0,0.0,0.0,2016
12840,1124219233,callahan,elizabeth,01805,burlington,MA,physician assistant,192,13.0,6.77,0.0,2016
12841,1124313754,heda,pallavi,01805,burlington,MA,student in an organized health care education/training program,126,,,0.0,2016
12842,1124435318,greel,daniel,01805,burlington,MA,physician assistant,153,25.0,16.34,0.0,2016
12843,1124445069,leadholm,kevin,01805,burlington,MA,hospitalist,200,20.0,10.0,,2016
12844,1134138555,otovic,nancy,01805,burlington,MA,family practice,22,0.0,0.0,0.0,2016
12845,1134184815,gee,jason,01805,burlington,MA,urology,336,,,0.0,2016
12846,1134188659,vernadakis,adam,01805,burlington,MA,plastic and reconstructive surgery,44,,,0.0,2016
12847,1134209844,mannion,siobhan,01805,burlington,MA,dermatology,428,0.0,0.0,0.0,2016
12848,1134271588,singh,marybeth,01805,burlington,MA,nurse practitioner,2809,,,0.0,2016
12849,1134274251,mcgrath,timothy,01805,burlington,MA,nurse practitioner,2816,113.0,4.01,,2016
12850,1134337249,vytopil,michal,01805,burlington,MA,neurology,979,42.0,4.29,,2016
12851,1134354962,gadey,gautam,01805,burlington,MA,cardiovascular disease (cardiology),448,0.0,0.0,0.0,2016
12852,1134531403,ben faras,hanane,01805,burlington,MA,internal medicine,289,0.0,0.0,0.0,2016
12853,1144243122,callahan,danielle,01805,burlington,MA,physician assistant,147,34.0,23.13,0.0,2016
12854,1144311226,katz,sharon,01805,burlington,MA,rheumatology,1304,33.0,2.53,0.0,2016
12855,1144329228,wei,john,01805,burlington,MA,general surgery,22,11.0,50.0,0.0,2016
12856,1144379454,grealish,andrea,01805,burlington,MA,physician assistant,268,,,0.0,2016
12857,1144387432,wright,valena,01805,burlington,MA,obstetrics & gynecology,67,,,0.0,2016
12858,1144417130,dhokarh,rajanigandha,01805,burlington,MA,critical care (intensivists),87,0.0,0.0,0.0,2016
12859,1144634825,patel,manisha,01805,burlington,MA,internal medicine,126,0.0,0.0,0.0,2016
12860,1154394955,kalish,richard,01805,burlington,MA,internal medicine,4364,160.0,3.67,49.0,2016
12861,1154456226,chang,jeffrey,01805,burlington,MA,ophthalmology,121,,,0.0,2016
12862,1154511293,marcantonio,andrew,01805,burlington,MA,orthopedic surgery,14,,,0.0,2016
12863,1154738979,pradhan,faruq,01805,burlington,MA,student in an organized health care education/training program,133,,,0.0,2016
12864,1164478368,solorza,andres,01805,burlington,MA,internal medicine,175,,,0.0,2016
12865,1164479705,diedwardo,christine,01805,burlington,MA,plastic and reconstructive surgery,28,0.0,0.0,0.0,2016
12866,1164498408,martella,mary,01805,burlington,MA,nurse practitioner,231,0.0,0.0,0.0,2016
12867,1164513065,kasparyan,nurhan,01805,burlington,MA,orthopedic surgery,163,106.0,65.03,,2016
12868,1164572731,harris,lynn,01805,burlington,MA,physician assistant,31,,,0.0,2016
12869,1164671509,del torchio,kara,01805,burlington,MA,nurse practitioner,422,0.0,0.0,0.0,2016
12870,1164678009,brinkman,kimberley,01805,burlington,MA,nurse practitioner,451,,,0.0,2016
12871,1164717708,scanlan,victoria,01805,burlington,MA,internal medicine,9019,270.0,2.99,44.0,2016
12872,1164733143,rothman,richard,01805,burlington,MA,internal medicine,485,41.0,8.45,,2016
12873,1174530893,ooi,winnie,01805,burlington,MA,infectious disease,375,0.0,0.0,0.0,2016
12874,1174535918,moinzadeh,alireza,01805,burlington,MA,urology,105,,,0.0,2016
12875,1174614770,roberts,patricia,01805,burlington,MA,colorectal surgery (proctology),13,,,0.0,2016
12876,1174818710,palmer,drew,01805,burlington,MA,student in an organized health care education/training program,101,36.0,35.64,0.0,2016
12877,1174833115,james,megan,01805,burlington,MA,physician assistant,92,40.0,43.48,0.0,2016
12878,1174899033,gillmeyer,kari,01805,burlington,MA,internal medicine,26,0.0,0.0,0.0,2016
12879,1174939649,abdulhai,mohamad,01805,burlington,MA,general surgery,24,15.0,62.5,0.0,2016
12880,1174956247,diclemente,jamie,01805,burlington,MA,nurse practitioner,1189,,,0.0,2016
12881,1184663270,itzkowitz,mark,01805,burlington,MA,internal medicine,1518,29.0,1.91,0.0,2016
12882,1184666315,gendreau,mark,01805,burlington,MA,emergency medicine,233,33.0,14.16,0.0,2016
12883,1184715179,crowley,julie,01805,burlington,MA,nurse practitioner,703,13.0,1.85,0.0,2016
12884,1184997314,pataramekin,piyanuch,01805,burlington,MA,internal medicine,72,0.0,0.0,0.0,2016
12885,1194739003,tilley,erinn,01805,burlington,MA,nurse practitioner,1291,,,0.0,2016
12886,1194816447,bessette,patrick,01805,burlington,MA,optometry,67,0.0,0.0,0.0,2016
12887,1194818047,benting,kristin,01805,burlington,MA,nurse practitioner,20,,,0.0,2016
12888,1194822841,gray,anthony,01805,burlington,MA,pulmonary disease,12,0.0,0.0,0.0,2016
12889,1194861419,bilodeau,kristen,01805,burlington,MA,nurse practitioner,433,,,0.0,2016
12890,1194872127,lavery,michelle,01805,burlington,MA,nurse practitioner,755,,,0.0,2016
12891,1194875492,green,kristina,01805,burlington,MA,nurse practitioner,45,0.0,0.0,0.0,2016
12892,1194882472,ricciardi,rocco,01805,burlington,MA,colorectal surgery (proctology),105,44.0,41.9,0.0,2016
12893,1194914226,faghih,sahar,01805,burlington,MA,allergy/immunology,38,0.0,0.0,0.0,2016
12894,1194982421,servais,elliot,01805,burlington,MA,thoracic surgery,54,,,0.0,2016
12895,1194993766,chapman,jennifer,01805,burlington,MA,emergency medicine,157,62.0,39.49,0.0,2016
12896,1205029105,turvey,karen,01805,burlington,MA,nurse practitioner,1242,,,,2016
12897,1205066446,liebenthal,jennifer,01805,burlington,MA,neurology,197,14.0,7.11,,2016
12898,1205132990,vardeh,daniel,01805,burlington,MA,neurology,575,37.0,6.43,,2016
12899,1205836582,merino,manuel,01805,burlington,MA,urology,1320,,,0.0,2016
12900,1205934064,orfanos,gerry,01805,burlington,MA,internal medicine,7706,230.0,2.98,39.0,2016
12901,1215033188,prabhakar,sathyavani,01805,burlington,MA,internal medicine,106,0.0,0.0,0.0,2016
12902,1215091905,bruno,raffaele,01805,burlington,MA,obstetrics & gynecology,301,,,0.0,2016
12903,1215112867,goldberger,andreea,01805,burlington,MA,internal medicine,156,12.0,7.69,0.0,2016
12904,1215376157,kaufman,daniel,01805,burlington,MA,student in an organized health care education/training program,106,20.0,18.87,0.0,2016
12905,1215957154,student,patricia,01805,burlington,MA,certified clinical nurse specialist,2000,,,,2016
12906,1215971692,martin,david,01805,burlington,MA,clinical cardiatric electrophysiology,154,0.0,0.0,0.0,2016
12907,1225011844,trigenis,emmanuel,01805,burlington,MA,emergency medicine,36,,,0.0,2016
12908,1225121965,dhar,alpana,01805,burlington,MA,rheumatology,675,21.0,3.11,0.0,2016
12909,1225129463,o'brien,pamela,01805,burlington,MA,nurse practitioner,92,,,0.0,2016
12910,1225134067,piemonte,thomas,01805,burlington,MA,cardiovascular disease (cardiology),749,0.0,0.0,0.0,2016
12911,1225189616,noiseux,stephen,01805,burlington,MA,physician assistant,1025,,,0.0,2016
12912,1225207897,macdonald,david,01805,burlington,MA,internal medicine,253,20.0,7.91,,2016
12913,1225253172,parab,anika,01805,burlington,MA,emergency medicine,105,25.0,23.81,,2016
12914,1225394810,hasan,imran,01805,burlington,MA,internal medicine,2467,130.0,5.27,11.0,2016
12915,1225467202,malone,theresa,01805,burlington,MA,physician assistant,70,0.0,0.0,0.0,2016
12916,1225477268,doan,linda,01805,burlington,MA,student in an organized health care education/training program,57,0.0,0.0,0.0,2016
12917,1235105792,mattei,mary-lee,01805,burlington,MA,nurse practitioner,623,,,0.0,2016
12918,1235224353,kelleher jr,joseph,01805,burlington,MA,allergy/ immunology,48,0.0,0.0,0.0,2016
12919,1235236068,przybylski,john,01805,burlington,MA,internal medicine,996,29.0,2.91,,2016
12920,1235245861,eccleston,stephanie,01805,burlington,MA,physician assistant,153,,,0.0,2016
12921,1235280629,mckee,daniel,01805,burlington,MA,physician assistant,655,47.0,7.18,,2016
12922,1235326018,flacke,sebastian,01805,burlington,MA,diagnostic radiology,26,11.0,42.31,0.0,2016
12923,1235411232,pellerin,pierre,01805,burlington,MA,optometry,49,0.0,0.0,0.0,2016
12924,1235495391,reinecke,steven,01805,burlington,MA,ophthalmology,41,0.0,0.0,0.0,2016
12925,1235580259,saini,shrein,01805,burlington,MA,student in an organized health care education/training program,33,0.0,0.0,0.0,2016
12926,1245210517,lewis,william,01805,burlington,MA,general surgery,418,23.0,5.5,,2016
12927,1245323112,goldberg,eric,01805,burlington,MA,gastroenterology,675,,,0.0,2016
12928,1245593680,vattamala,sheba,01805,burlington,MA,internal medicine,13,,,,2016
12929,1245630532,mcdonald,stephanie,01805,burlington,MA,nurse practitioner,352,24.0,6.82,,2016
12930,1245649870,gannon,kerri,01805,burlington,MA,nurse practitioner,170,,,0.0,2016
12931,1245680115,liu,zhuo,01805,burlington,MA,student in an organized health care education/training program,78,0.0,0.0,0.0,2016
12932,1255439386,nghiem,luan,01805,burlington,MA,pulmonary disease,1238,,,0.0,2016
12933,1255476198,mouchantaf,fares,01805,burlington,MA,internal medicine,1787,,,0.0,2016
12934,1255488102,leventhal,herbert,01805,burlington,MA,radiation oncology,16,,,0.0,2016
12935,1255489738,chaklos,sabrina,01805,burlington,MA,internal medicine,198,13.0,6.57,0.0,2016
12936,1255502936,stefka,michelle,01805,burlington,MA,gastroenterology,550,,,0.0,2016
12937,1255514386,prusak,elizabeth,01805,burlington,MA,obstetrics & gynecology,281,,,0.0,2016
12938,1255799680,martyn,julia,01805,burlington,MA,nurse practitioner,101,0.0,0.0,0.0,2016
12939,1265427181,hesketh,paul,01805,burlington,MA,medical oncology,182,51.0,28.02,19.0,2016
12940,1265446603,tuncer,hande,01805,burlington,MA,hematology-oncology,466,,,,2016
12941,1265589295,madras,peter,01805,burlington,MA,urology,30,0.0,0.0,0.0,2016
12942,1265624233,cagnina,tracy,01805,burlington,MA,nurse practitioner,338,81.0,23.96,,2016
12943,1265674543,fraga,polly,01805,burlington,MA,internal medicine,4224,96.0,2.27,15.0,2016
12944,1265680300,murphy,nancy,01805,burlington,MA,nurse practitioner,932,0.0,0.0,0.0,2016
12945,1275569972,pyne,christopher,01805,burlington,MA,cardiovascular disease (cardiology),1659,,,0.0,2016
12946,1275573297,guo,lifei,01805,burlington,MA,plastic and reconstructive surgery,32,,,0.0,2016
12947,1275585754,miovic,michael,01805,burlington,MA,psychiatry,469,,,0.0,2016
12948,1275600926,bouthot,beth,01805,burlington,MA,nephrology,750,,,0.0,2016
12949,1275601536,cody,lynn,01805,burlington,MA,nurse practitioner,1915,0.0,0.0,0.0,2016
12950,1275630212,camac,ann,01805,burlington,MA,neurology,2564,28.0,1.09,0.0,2016
12951,1275769846,hansen,james,01805,burlington,MA,internal medicine,109,0.0,0.0,0.0,2016
12952,1275791030,udas,prakrita,01805,burlington,MA,internal medicine,149,,,,2016
12953,1285654996,gorman-melo,emily,01805,burlington,MA,nurse practitioner,1210,49.0,4.05,,2016
12954,1285682567,anderson,timothy,01805,burlington,MA,otolaryngology,1062,31.0,2.92,0.0,2016
12955,1285784066,goldberg,barbara,01805,burlington,MA,physician assistant,103,0.0,0.0,0.0,2016
12956,1285978148,piccirilli,jessica,01805,burlington,MA,physician assistant,328,17.0,5.18,,2016
12957,1295075992,arguello,bethany,01805,burlington,MA,physician assistant,988,45.0,4.55,,2016
12958,1295141588,kim,esther,01805,burlington,MA,hospitalist,76,,,0.0,2016
12959,1295751949,akoad,mohamed,01805,burlington,MA,general surgery,281,14.0,4.98,0.0,2016
12960,1295759249,sullivan,mary anna,01805,burlington,MA,psychiatry,877,,,0.0,2016
12961,1295813095,uglialoro,adele,01805,burlington,MA,internal medicine,132,,,0.0,2016
12962,1295826360,erdos,michael,01805,burlington,MA,emergency medicine,13,,,0.0,2016
12963,1295831626,romanow,john,01805,burlington,MA,otolaryngology,466,,,0.0,2016
12964,1295882207,welch,harold,01805,burlington,MA,vascular surgery,75,,,0.0,2016
12965,1295891109,moheban,carol,01805,burlington,MA,neurology,2570,,,0.0,2016
12966,1295978815,barmmer,matthew,01805,burlington,MA,emergency medicine,137,34.0,24.82,0.0,2016
12967,1306061874,spinelli,james,01805,burlington,MA,physical medicine and rehabilitation,261,121.0,46.36,0.0,2016
12968,1306173059,quadri,syed,01805,burlington,MA,thoracic surgery,275,12.0,4.36,,2016
12969,1306822069,sterling,mark,01805,burlington,MA,gastroenterology,169,0.0,0.0,0.0,2016
12970,1306901160,hunter,alice,01805,burlington,MA,orthopedic surgery,88,55.0,62.5,0.0,2016
12971,1306940515,johnson,meredith,01805,burlington,MA,physician assistant,148,69.0,46.62,0.0,2016
12972,1306944038,gove-vlahos,shirley,01805,burlington,MA,nurse practitioner,590,45.0,7.63,0.0,2016
12973,1306985783,schroot,stephanie,01805,burlington,MA,nurse practitioner,405,,,0.0,2016
12974,1316027519,page,elizabeth,01805,burlington,MA,dermatology,532,0.0,0.0,0.0,2016
12975,1316094410,minor,michael,01805,burlington,MA,general surgery,25,,,0.0,2016
12976,1316328677,casassa,charles,01805,burlington,MA,student in an organized health care education/training program,111,,,0.0,2016
12977,1316351091,li,justin,01805,burlington,MA,student in an organized health care education/training program,75,19.0,25.33,,2016
12978,1316375512,vinu,jubie,01805,burlington,MA,nurse practitioner,1326,,,0.0,2016
12979,1316386261,pantel,haddon,01805,burlington,MA,student in an organized health care education/training program,23,12.0,52.17,0.0,2016
12980,1316933005,roberts,blair,01805,burlington,MA,family practice,3078,37.0,1.2,,2016
12981,1316954282,kawecki,annette,01805,burlington,MA,psychiatry & neurology,280,,,0.0,2016
12982,1326095712,vanni,alex,01805,burlington,MA,urology,276,,,0.0,2016
12983,1326115080,thomas,richard,01805,burlington,MA,nephrology,472,,,0.0,2016
12984,1326131129,lemos,mark,01805,burlington,MA,sports medicine,35,27.0,77.14,0.0,2016
12985,1326240730,piech,melissa,01805,burlington,MA,endocrinology,1314,,,0.0,2016
12986,1326285479,barash,jed,01805,burlington,MA,neurology,1898,,,,2016
12987,1326288606,ambrose,celynne,01805,burlington,MA,nurse practitioner,33,,,0.0,2016
12988,1326362880,suski,joanna,01805,burlington,MA,neurology,430,0.0,0.0,0.0,2016
12989,1326498692,collins,meaghan,01805,burlington,MA,student in an organized health care education/training program,60,25.0,41.67,,2016
12990,1336157163,shah,sonal,01805,burlington,MA,internal medicine,2241,114.0,5.09,16.0,2016
12991,1336162635,duncan,robert,01805,burlington,MA,infectious disease,333,0.0,0.0,0.0,2016
12992,1336231083,christie,sarah,01805,burlington,MA,physician assistant,36,13.0,36.11,0.0,2016
12993,1336293760,obrien,julie,01805,burlington,MA,general surgery,35,17.0,48.57,0.0,2016
12994,1336402924,yang,kevin,01805,burlington,MA,student in an organized health care education/training program,190,74.0,38.95,0.0,2016
12995,1336403930,helenius,johanna,01805,burlington,MA,psychiatry & neurology,148,0.0,0.0,0.0,2016
12996,1336438704,kotick,james,01805,burlington,MA,general surgery,67,45.0,67.16,0.0,2016
12997,1336589746,ahmad,umar,01805,burlington,MA,student in an organized health care education/training program,171,0.0,0.0,0.0,2016
12998,1346335635,campbell,james,01805,burlington,MA,emergency medicine,76,18.0,23.68,0.0,2016
12999,1346403052,james,nicholas,01805,burlington,MA,internal medicine,448,0.0,0.0,0.0,2016
13000,1346419306,askman,erin,01805,burlington,MA,physician assistant,53,,,,2016
13001,1346435518,brooks,patricia,01805,burlington,MA,nurse practitioner,81,,,,2016
13002,1346498789,hunter,klaudia,01805,burlington,MA,radiation oncology,218,56.0,25.69,,2016
13003,1346535259,schoenberg,noah,01805,burlington,MA,internal medicine,188,0.0,0.0,0.0,2016
13004,1346535440,ewald,bonnie,01805,burlington,MA,internal medicine,71,0.0,0.0,0.0,2016
13005,1346536364,sullivan,monica,01805,burlington,MA,nurse practitioner,500,19.0,3.8,0.0,2016
13006,1346559697,smith,lindsay,01805,burlington,MA,physician assistant,79,28.0,35.44,0.0,2016
13007,1346569910,coronado,michael,01805,burlington,MA,internal medicine,61,,,0.0,2016
13008,1356362677,mcquillen,daniel,01805,burlington,MA,infectious disease,439,0.0,0.0,0.0,2016
13009,1356440762,corkery,joseph,01805,burlington,MA,internal medicine,2331,48.0,2.06,,2016
13010,1356449193,feldman,judith,01805,burlington,MA,internal medicine,617,0.0,0.0,0.0,2016
13011,1356449409,brew,robert,01805,burlington,MA,internal medicine,9378,391.0,4.17,38.0,2016
13012,1356475222,scott,brian,01805,burlington,MA,neurology,63,,,0.0,2016
13013,1356491237,sands,jacob,01805,burlington,MA,hematology-oncology,443,56.0,12.64,15.0,2016
13014,1356896260,kamran,hayaan,01805,burlington,MA,student in an organized health care education/training program,96,,,0.0,2016
13015,1366437584,lin,denis,01805,burlington,MA,critical care (intensivists),934,0.0,0.0,0.0,2016
13016,1366465601,lakritz,kenneth,01805,burlington,MA,psychiatry & neurology,42,0.0,0.0,0.0,2016
