npi,nppes_provider_last_name,nppes_provider_first_name,nppes_provider_zip_code,town,nppes_provider_state,specialty_description,total_claim_count,opioid_claim_count,opioid_prescribing_rate,long-acting_opioid_claim_count,year
1558368480,ludwig,robert,02035,foxborough,MA,internal medicine,2571,108.0,4.2,12.0,2014
1558559807,leung,victor,02035,foxborough,MA,dentist,30,13.0,43.33,0.0,2014
1578551818,kearney,patricia,02035,foxborough,MA,internal medicine,5209,136.0,2.61,13.0,2014
1629141122,chen,charles,02035,foxborough,MA,internal medicine,3762,191.0,5.08,85.0,2014
1639518921,balekian,diran,02035,foxborough,MA,dentist,17,0.0,0.0,0.0,2014
1649233933,balasubramanian,padma,02035,foxborough,MA,internal medicine,336,0.0,0.0,0.0,2014
1649287749,philosophe,ralph,02035,foxborough,MA,obstetrics/gynecology,220,,,0.0,2014
1669440111,horan,joseph,02035,foxborough,MA,family practice,7739,482.0,6.23,131.0,2014
1669548954,lenkaitis,william,02035,foxborough,MA,dentist,14,0.0,0.0,0.0,2014
1699875161,adams,john,02035,foxborough,MA,internal medicine,5095,123.0,2.41,35.0,2014
1700202967,bachand,kelliann,02035,foxborough,MA,nurse practitioner,64,0.0,0.0,0.0,2014
1700943867,kurz,jennifer,02035,foxborough,MA,physical medicine and rehabilitation,588,183.0,31.12,,2014
1730114893,zhang,hua,02035,foxborough,MA,internal medicine,2327,91.0,3.91,0.0,2014
1730116229,reis,paula,02035,foxborough,MA,internal medicine,1838,93.0,5.06,16.0,2014
1730251661,higgins,michael,02035,foxborough,MA,internal medicine,6397,168.0,2.63,0.0,2014
1750362737,berkson,eric,02035,foxborough,MA,sports medicine,35,31.0,88.57,0.0,2014
1750382511,drag,darren,02035,foxborough,MA,dentist,213,,,0.0,2014
1780691261,o'connell,daniel,02035,foxborough,MA,obstetrics/gynecology,14,0.0,0.0,0.0,2014
1811973308,flood,steven,02035,foxborough,MA,family practice,4660,193.0,4.14,14.0,2014
1831190693,foufas,anastasia,02035,foxborough,MA,dentist,102,0.0,0.0,0.0,2014
1891703518,shroba,suzanne,02035,foxborough,MA,dermatology,331,,,0.0,2014
1902033301,jones,meredith,02035,foxborough,MA,dentist,15,,,0.0,2014
1932101607,miller,richard,02035,foxborough,MA,dentist,551,,,0.0,2014
1932413911,d'ambrosio,sarah,02035,foxborough,MA,nurse practitioner,200,,,0.0,2014
1982755294,goode,susan,02035,foxborough,MA,nurse practitioner,455,48.0,10.55,,2014
1992826408,tari,brandon,02035,foxborough,MA,general surgery,20,11.0,55.0,0.0,2014
1992908388,wulf silver,rachel,02035,foxborough,MA,family practice,2754,430.0,15.61,166.0,2014
1003090143,dubin,joseph,01805,burlington,MA,internal medicine,379,17.0,4.49,0.0,2014
1003179599,daly,gerard,01805,burlington,MA,student in an organized health care education/training program,117,,,0.0,2014
1003255951,kim,victor,01805,burlington,MA,student in an organized health care education/training program,73,26.0,35.62,0.0,2014
1003914375,robson,kristen,01805,burlington,MA,gastroenterology,391,,,0.0,2014
1003967407,sullivan,sandra,01805,burlington,MA,physician assistant,692,11.0,1.59,,2014
1003972977,muriello,mary anne,01805,burlington,MA,neurology,570,,,0.0,2014
1013008143,brand,thomas,01805,burlington,MA,emergency medicine,118,31.0,26.27,,2014
1013067263,golden,kara,01805,burlington,MA,physician assistant,509,13.0,2.55,0.0,2014
1013186535,mahmood,syed,01805,burlington,MA,internal medicine,24,0.0,0.0,0.0,2014
1013259381,suciu,olimpia,01805,burlington,MA,physician assistant,80,21.0,26.25,0.0,2014
1013270446,miniati,alexandra,01805,burlington,MA,student in an organized health care education/training program,147,,,0.0,2014
1013356971,yeh,yun- ting eric,01805,burlington,MA,student in an organized health care education/training program,107,,,,2014
1013995398,ma,richard,01805,burlington,MA,internal medicine,496,25.0,5.04,0.0,2014
1023059631,pandya,sonal,01805,burlington,MA,plastic and reconstructive surgery,37,,,0.0,2014
1023088697,manuel,brad,01805,burlington,MA,physician assistant,1870,622.0,33.26,79.0,2014
1023101896,heiss,frederick,01805,burlington,MA,gastroenterology,398,27.0,6.78,,2014
1023116043,chou,rosemary,01805,burlington,MA,internal medicine,6345,281.0,4.43,31.0,2014
1023116886,karfunkel,perry,01805,burlington,MA,internal medicine,4426,127.0,2.87,20.0,2014
1023149069,carroll,niamh,01805,burlington,MA,internal medicine,1078,,,0.0,2014
1023216827,shastri,priya,01805,burlington,MA,neurology,463,,,0.0,2014
1023303658,siddiqui,imran,01805,burlington,MA,physical medicine and rehabilitation,19,,,0.0,2014
1023371515,chai-ho,wanxing,01805,burlington,MA,student in an organized health care education/training program,111,,,0.0,2014
1023457975,kaul,anubhav,01805,burlington,MA,student in an organized health care education/training program,123,,,0.0,2014
1033106695,nugent,francis,01805,burlington,MA,hematology/oncology,265,53.0,20.0,22.0,2014
1033153176,silver,jonathan,01805,burlington,MA,cardiac electrophysiology,477,,,0.0,2014
1033166780,restrepo,angela,01805,burlington,MA,endocrinology,823,0.0,0.0,0.0,2014
1033177969,mccarthy,brendan,01805,burlington,MA,ophthalmology,1896,0.0,0.0,0.0,2014
1033202353,tilem,matthew,01805,burlington,MA,neurology,831,20.0,2.41,17.0,2014
1033215264,nesto,richard,01805,burlington,MA,cardiology,922,0.0,0.0,0.0,2014
1033269600,groteguth,scot,01805,burlington,MA,internal medicine,22,0.0,0.0,0.0,2014
1033274832,jolley,brian,01805,burlington,MA,sports medicine,69,35.0,50.72,,2014
1033276183,nicolaou,cynthia,01805,burlington,MA,internal medicine,118,,,,2014
1033299136,reohr,pauline,01805,burlington,MA,dermatology,1362,0.0,0.0,0.0,2014
1033342076,gabree,renee,01805,burlington,MA,nurse practitioner,109,,,0.0,2014
1033388277,bassi,sharon,01805,burlington,MA,pain management,154,32.0,20.78,0.0,2014
1033547633,bernacet,doris,01805,burlington,MA,nurse practitioner,33,,,0.0,2014
1033553995,delgrosso,lenore,01805,burlington,MA,nurse practitioner,138,68.0,49.28,0.0,2014
1033554803,dasilva,jaime,01805,burlington,MA,nurse practitioner,675,,,0.0,2014
1043226186,ricciardi,jennifer,01805,burlington,MA,internal medicine,95,,,0.0,2014
1043302862,cotran,paul,01805,burlington,MA,ophthalmology,4491,,,0.0,2014
1043308570,rabinowitz,arthur,01805,burlington,MA,hematology,692,59.0,8.53,17.0,2014
1043478241,powell,amanda,01805,burlington,MA,internal medicine,325,0.0,0.0,0.0,2014
1043486632,bagla,ritu,01805,burlington,MA,neurology,1581,,,0.0,2014
1043499304,ergin,colleen,01805,burlington,MA,nurse practitioner,79,28.0,35.44,,2014
1043505670,callahan,sean,01805,burlington,MA,student in an organized health care education/training program,65,,,0.0,2014
1053406157,saryan,john,01805,burlington,MA,allergy/immunology,1040,0.0,0.0,0.0,2014
1053462440,melcher,matthew,01805,burlington,MA,physician assistant,294,,,0.0,2014
1053545459,fitelson,daniel,01805,burlington,MA,internal medicine,49,,,0.0,2014
1053660282,holden,shauna,01805,burlington,MA,nurse practitioner,134,,,0.0,2014
1053693549,ackroyd,christine,01805,burlington,MA,nurse practitioner,774,,,0.0,2014
1063510048,gross,paul,01805,burlington,MA,neurology,1125,,,0.0,2014
1063519056,parrella,florence,01805,burlington,MA,cardiac electrophysiology,725,0.0,0.0,0.0,2014
1063569093,sorcini,andrea,01805,burlington,MA,urology,287,28.0,9.76,0.0,2014
1063851004,delprato,lauren,01805,burlington,MA,student in an organized health care education/training program,97,,,0.0,2014
1063851913,ochoa,aaron,01805,burlington,MA,student in an organized health care education/training program,116,,,0.0,2014
1073581898,smaroff,gregory,01805,burlington,MA,cardiac surgery,87,,,0.0,2014
1073688099,walshe,edward,01805,burlington,MA,nephrology,1453,12.0,0.83,0.0,2014
1073693867,nolen,mary,01805,burlington,MA,nurse practitioner,392,0.0,0.0,0.0,2014
1073749412,vohra,parag,01805,burlington,MA,internal medicine,185,,,0.0,2014
1073788915,winter,leslie,01805,burlington,MA,otolaryngology,375,,,0.0,2014
1073922324,abdul azim,ahmed,01805,burlington,MA,internal medicine,18,,,0.0,2014
1073951000,devito,jacquelyn,01805,burlington,MA,nurse practitioner,73,17.0,23.29,0.0,2014
1083646509,handa,benita,01805,burlington,MA,psychiatry,2202,0.0,0.0,0.0,2014
1083648133,tretter,christopher,01805,burlington,MA,hematology/oncology,198,17.0,8.59,11.0,2014
1083702666,childress,robin,01805,burlington,MA,physician assistant,545,0.0,0.0,0.0,2014
1083716716,blaine,jerry,01805,burlington,MA,internal medicine,1367,,,0.0,2014
1083778310,johnson,cynthia,01805,burlington,MA,nurse practitioner,2631,,,0.0,2014
1083806939,mcneice,mary katherine,01805,burlington,MA,nurse practitioner,394,56.0,14.21,18.0,2014
1083818348,jondro,paul,01805,burlington,MA,emergency medicine,139,36.0,25.9,0.0,2014
1083925127,gundersen,casey,01805,burlington,MA,student in an organized health care education/training program,94,40.0,42.55,0.0,2014
1093093569,shaikhomer,mohammed,01805,burlington,MA,student in an organized health care education/training program,48,0.0,0.0,0.0,2014
1093710840,carpenter,robert,01805,burlington,MA,otolaryngology,251,,,0.0,2014
1093761587,leegwater-kim,julie,01805,burlington,MA,neurology,2241,,,,2014
1093805806,specht,lawrence,01805,burlington,MA,orthopedic surgery,83,51.0,61.45,,2014
1093812828,malone,erin,01805,burlington,MA,internal medicine,5407,133.0,2.46,17.0,2014
1093859407,faust,robert,01805,burlington,MA,internal medicine,7541,298.0,3.95,20.0,2014
1093865396,krikorian,lisa,01805,burlington,MA,nurse practitioner,115,,,0.0,2014
1104092055,kain,michael,01805,burlington,MA,orthopedic surgery,107,67.0,62.62,0.0,2014
1104181171,johnston,brendan,01805,burlington,MA,nurse practitioner,43,,,0.0,2014
1104232743,schober,jared,01805,burlington,MA,urology,44,22.0,50.0,0.0,2014
1104842590,rotner,howard,01805,burlington,MA,internal medicine,25,0.0,0.0,0.0,2014
1104926385,neumeyer,david,01805,burlington,MA,pulmonary disease,392,,,0.0,2014
1114012499,creighton,malcolm,01805,burlington,MA,emergency medicine,61,23.0,37.7,0.0,2014
1114024379,kovacs,susan,01805,burlington,MA,rheumatology,968,49.0,5.06,0.0,2014
1114029675,moreland,adele,01805,burlington,MA,dermatology,428,0.0,0.0,0.0,2014
1114134442,luck,kathryn,01805,burlington,MA,physician assistant,147,45.0,30.61,0.0,2014
1114185022,mehta,anuj,01805,burlington,MA,internal medicine,257,0.0,0.0,0.0,2014
1114993516,diebold,kurt,01805,burlington,MA,internal medicine,251,21.0,8.37,,2014
1124127568,karp,stephen,01805,burlington,MA,general surgery,64,32.0,50.0,0.0,2014
1124128988,campagna,anthony,01805,burlington,MA,pulmonary disease,2188,19.0,0.87,,2014
1124133921,patel,avignat,01805,burlington,MA,pulmonary disease,30,0.0,0.0,0.0,2014
1124179510,penney,cara,01805,burlington,MA,physician assistant,238,0.0,0.0,0.0,2014
1124219233,callahan,elizabeth,01805,burlington,MA,physician assistant,13,0.0,0.0,0.0,2014
1124313754,heda,pallavi,01805,burlington,MA,student in an organized health care education/training program,54,,,0.0,2014
1134138555,otovic,nancy,01805,burlington,MA,family practice,27,0.0,0.0,0.0,2014
1134184815,gee,jason,01805,burlington,MA,urology,278,,,0.0,2014
1134188659,vernadakis,adam,01805,burlington,MA,plastic and reconstructive surgery,40,15.0,37.5,0.0,2014
1134209844,mannion,siobhan,01805,burlington,MA,dermatology,374,,,0.0,2014
1134271588,singh,marybeth,01805,burlington,MA,nurse practitioner,2165,,,0.0,2014
1134274251,mcgrath,timothy,01805,burlington,MA,nurse practitioner,622,14.0,2.25,0.0,2014
1134337249,vytopil,michal,01805,burlington,MA,neurology,653,26.0,3.98,0.0,2014
1134354962,gadey,gautam,01805,burlington,MA,cardiology,52,0.0,0.0,0.0,2014
1144243122,callahan,danielle,01805,burlington,MA,physician assistant,164,78.0,47.56,0.0,2014
1144311226,katz,sharon,01805,burlington,MA,internal medicine,1017,53.0,5.21,0.0,2014
1144328147,southard,stephen,01805,burlington,MA,internal medicine,3395,113.0,3.33,11.0,2014
1144329228,wei,john,01805,burlington,MA,general surgery,16,16.0,100.0,0.0,2014
1144379454,grealish,andrea,01805,burlington,MA,physician assistant,192,,,0.0,2014
1144387382,d'urso,james,01805,burlington,MA,internal medicine,72,18.0,25.0,0.0,2014
1144387432,wright,valena,01805,burlington,MA,obstetrics/gynecology,66,,,0.0,2014
1144634825,patel,manisha,01805,burlington,MA,student in an organized health care education/training program,50,,,,2014
1154394955,kalish,richard,01805,burlington,MA,internal medicine,495,18.0,3.64,0.0,2014
1154456226,chang,jeffrey,01805,burlington,MA,ophthalmology,192,,,0.0,2014
1154511293,marcantonio,andrew,01805,burlington,MA,orthopedic surgery,21,12.0,57.14,0.0,2014
1164478368,solorza,andres,01805,burlington,MA,internal medicine,151,,,0.0,2014
1164479705,diedwardo,christine,01805,burlington,MA,plastic and reconstructive surgery,31,,,0.0,2014
1164498408,martella,mary,01805,burlington,MA,nurse practitioner,518,0.0,0.0,0.0,2014
1164513065,kasparyan,nurhan,01805,burlington,MA,orthopedic surgery,138,85.0,61.59,0.0,2014
1164572731,harris,lynn,01805,burlington,MA,physician assistant,93,21.0,22.58,0.0,2014
1164614517,ray,madhab,01805,burlington,MA,internal medicine,59,,,0.0,2014
1164671509,del torchio,kara,01805,burlington,MA,nurse practitioner,170,0.0,0.0,0.0,2014
1164678009,brinkman,kimberley,01805,burlington,MA,nurse practitioner,482,,,0.0,2014
1164717708,scanlan,victoria,01805,burlington,MA,internal medicine,226,16.0,7.08,,2014
1164733143,rothman,richard,01805,burlington,MA,internal medicine,49,,,0.0,2014
1174530893,ooi,winnie,01805,burlington,MA,infectious disease,345,0.0,0.0,0.0,2014
1174535918,moinzadeh,alireza,01805,burlington,MA,urology,112,,,0.0,2014
1174551857,pomfret,elizabeth,01805,burlington,MA,general surgery,55,,,,2014
1174614770,roberts,patricia,01805,burlington,MA,colorectal surgery (formerly proctology),14,,,0.0,2014
1174753933,reza,mohammed,01805,burlington,MA,internal medicine,300,19.0,6.33,0.0,2014
1174818710,palmer,drew,01805,burlington,MA,student in an organized health care education/training program,103,17.0,16.5,0.0,2014
1174833115,james,megan,01805,burlington,MA,physician assistant,59,21.0,35.59,0.0,2014
1174939649,abdulhai,mohamad,01805,burlington,MA,general surgery,68,15.0,22.06,,2014
1174956247,diclemente,jamie,01805,burlington,MA,nurse practitioner,372,,,0.0,2014
1184666315,gendreau,mark,01805,burlington,MA,emergency medicine,282,64.0,22.7,0.0,2014
1184715179,crowley,julie,01805,burlington,MA,nurse practitioner,410,,,0.0,2014
1194739003,stubbs,erinn,01805,burlington,MA,nurse practitioner,1065,,,0.0,2014
1194816447,bessette,patrick,01805,burlington,MA,optometry,65,0.0,0.0,0.0,2014
1194818047,benting,kristin,01805,burlington,MA,nurse practitioner,27,11.0,40.74,0.0,2014
1194822841,gray,anthony,01805,burlington,MA,pulmonary disease,148,0.0,0.0,0.0,2014
1194823104,clerkin,eugene,01805,burlington,MA,internal medicine,18,0.0,0.0,0.0,2014
1194823260,hirschfeld,thomas,01805,burlington,MA,internal medicine,787,24.0,3.05,,2014
1194872127,lavery,michelle,01805,burlington,MA,nurse practitioner,667,,,0.0,2014
1194875492,green,kristina,01805,burlington,MA,nurse practitioner,965,,,0.0,2014
1194882472,ricciardi,rocco,01805,burlington,MA,colorectal surgery (formerly proctology),66,13.0,19.7,0.0,2014
1194914226,faghih,sahar,01805,burlington,MA,allergy/immunology,42,0.0,0.0,0.0,2014
1194982421,servais,elliot,01805,burlington,MA,thoracic surgery (cardiothoracic vascular surgery),11,,,0.0,2014
1194993766,chapman,jennifer,01805,burlington,MA,emergency medicine,179,47.0,26.26,,2014
1205029105,turvey,karen,01805,burlington,MA,nurse practitioner,352,,,0.0,2014
1205199874,birkett,richard,01805,burlington,MA,student in an organized health care education/training program,33,22.0,66.67,0.0,2014
1205836582,merino,manuel,01805,burlington,MA,urology,992,,,0.0,2014
1205934064,orfanos,gerry,01805,burlington,MA,internal medicine,6337,196.0,3.09,37.0,2014
1215091905,bruno,raffaele,01805,burlington,MA,obstetrics/gynecology,252,,,,2014
1215376157,kaufman,daniel,01805,burlington,MA,student in an organized health care education/training program,103,44.0,42.72,0.0,2014
1215957154,student,patricia,01805,burlington,MA,certified clinical nurse specialist,1387,,,0.0,2014
1215971692,martin,david,01805,burlington,MA,cardiac electrophysiology,158,0.0,0.0,0.0,2014
1225022155,saluja,laura,01805,burlington,MA,internal medicine,24,0.0,0.0,0.0,2014
1225059371,levenseler,sheila,01805,burlington,MA,certified clinical nurse specialist,224,0.0,0.0,0.0,2014
1225129463,o'brien,pamela,01805,burlington,MA,nurse practitioner,81,0.0,0.0,0.0,2014
1225134067,piemonte,thomas,01805,burlington,MA,cardiology,403,0.0,0.0,0.0,2014
1225189616,noiseux,stephen,01805,burlington,MA,physician assistant,552,11.0,1.99,0.0,2014
1225207897,macdonald,david,01805,burlington,MA,internal medicine,225,25.0,11.11,,2014
1225253172,parab,anika,01805,burlington,MA,emergency medicine,102,27.0,26.47,0.0,2014
1225394810,hasan,imran,01805,burlington,MA,internal medicine,42,0.0,0.0,0.0,2014
1225467202,malone,theresa,01805,burlington,MA,physician assistant,252,,,,2014
1225477268,doan,linda,01805,burlington,MA,student in an organized health care education/training program,216,,,0.0,2014
1235105792,mattei,mary-lee,01805,burlington,MA,nurse practitioner,502,,,0.0,2014
1235224353,kelleher jr,joseph,01805,burlington,MA,allergy/immunology,915,0.0,0.0,0.0,2014
1235236068,przybylski,john,01805,burlington,MA,internal medicine,1080,36.0,3.33,0.0,2014
1235237025,margles,steven,01805,burlington,MA,hand surgery,61,36.0,59.02,0.0,2014
1235280629,mckee,daniel,01805,burlington,MA,physician assistant,427,52.0,12.18,16.0,2014
1235411232,pellerin,pierre,01805,burlington,MA,optometry,39,0.0,0.0,0.0,2014
1245210517,lewis,william,01805,burlington,MA,general surgery,301,20.0,6.64,,2014
1245323112,goldberg,eric,01805,burlington,MA,gastroenterology,640,,,,2014
1245541275,romeo,giulio,01805,burlington,MA,student in an organized health care education/training program,171,,,0.0,2014
1245541382,batac,joseph,01805,burlington,MA,student in an organized health care education/training program,12,,,,2014
1245593680,vattamala,sheba,01805,burlington,MA,student in an organized health care education/training program,123,,,0.0,2014
1255439386,nghiem,luan,01805,burlington,MA,pulmonary disease,1699,,,0.0,2014
1255476198,mouchantaf,fares,01805,burlington,MA,internal medicine,1296,0.0,0.0,0.0,2014
1255488102,leventhal,herbert,01805,burlington,MA,radiation oncology,38,,,0.0,2014
1255489738,chaklos,sabrina,01805,burlington,MA,internal medicine,129,19.0,14.73,,2014
1255502936,stefka,michelle,01805,burlington,MA,gastroenterology,365,,,0.0,2014
1255514386,prusak,elizabeth,01805,burlington,MA,obstetrics/gynecology,250,,,0.0,2014
1255694667,dellorso,scott,01805,burlington,MA,student in an organized health care education/training program,64,,,0.0,2014
1265427181,hesketh,paul,01805,burlington,MA,medical oncology,136,43.0,31.62,22.0,2014
1265446603,tuncer,hande,01805,burlington,MA,hematology/oncology,324,,,,2014
1265624233,cagnina,tracy,01805,burlington,MA,nurse practitioner,266,112.0,42.11,,2014
1265674543,fraga,polly,01805,burlington,MA,internal medicine,3257,92.0,2.82,,2014
1265680300,murphy,nancy,01805,burlington,MA,nurse practitioner,522,0.0,0.0,0.0,2014
1275569972,pyne,christopher,01805,burlington,MA,cardiology,1032,0.0,0.0,0.0,2014
1275573297,guo,lifei,01805,burlington,MA,plastic and reconstructive surgery,25,,,0.0,2014
1275600926,bouthot,beth,01805,burlington,MA,nephrology,773,,,0.0,2014
1275601536,cody,lynn,01805,burlington,MA,nurse practitioner,1505,,,,2014
1275630212,camac,ann,01805,burlington,MA,neurology,2011,18.0,0.9,0.0,2014
1275631194,iorio,richard,01805,burlington,MA,orthopedic surgery,75,48.0,64.0,0.0,2014
1275791030,udas,prakrita,01805,burlington,MA,internal medicine,57,0.0,0.0,0.0,2014
1275897563,el sabbahy,marwa,01805,burlington,MA,student in an organized health care education/training program,64,,,,2014
1285654996,gorman-melo,emily,01805,burlington,MA,nurse practitioner,283,16.0,5.65,0.0,2014
1285682567,anderson,timothy,01805,burlington,MA,otolaryngology,864,13.0,1.5,0.0,2014
1285784066,goldberg,barbara,01805,burlington,MA,physician assistant,335,0.0,0.0,0.0,2014
1285920843,kitsios,georgios,01805,burlington,MA,student in an organized health care education/training program,24,,,0.0,2014
1285945253,waldorf,benjamin,01805,burlington,MA,student in an organized health care education/training program,108,42.0,38.89,0.0,2014
1285978148,piccirilli,jessica,01805,burlington,MA,physician assistant,135,17.0,12.59,0.0,2014
1295010676,alroumi,fahad,01805,burlington,MA,student in an organized health care education/training program,97,,,0.0,2014
1295075992,arguello,bethany,01805,burlington,MA,physician assistant,1087,16.0,1.47,,2014
1295751949,akoad,mohamed,01805,burlington,MA,general surgery,209,20.0,9.57,,2014
1295759249,sullivan,mary anna,01805,burlington,MA,psychiatry,1191,0.0,0.0,0.0,2014
1295813095,uglialoro,adele,01805,burlington,MA,internal medicine,152,,,,2014
1295826360,erdos,michael,01805,burlington,MA,emergency medicine,199,36.0,18.09,,2014
1295831626,romanow,john,01805,burlington,MA,otolaryngology,407,,,0.0,2014
1295882207,welch,harold,01805,burlington,MA,vascular surgery,46,17.0,36.96,0.0,2014
1295891109,moheban,carol,01805,burlington,MA,neurology,2257,,,0.0,2014
1295978815,barmmer,matthew,01805,burlington,MA,emergency medicine,155,33.0,21.29,,2014
1295998235,stephen,merin,01805,burlington,MA,student in an organized health care education/training program,18,,,0.0,2014
1306061874,spinelli,james,01805,burlington,MA,physical medicine and rehabilitation,253,94.0,37.15,,2014
1306062138,vitti,jennifer,01805,burlington,MA,physician assistant,222,,,0.0,2014
1306131933,connell,brendan,01805,burlington,MA,internal medicine,42,,,0.0,2014
1306173059,quadri,syed,01805,burlington,MA,thoracic surgery,54,,,0.0,2014
1306822069,sterling,mark,01805,burlington,MA,gastroenterology,474,,,,2014
1306901160,hunter,alice,01805,burlington,MA,orthopedic surgery,70,40.0,57.14,,2014
1306940515,johnson,meredith,01805,burlington,MA,physician assistant,208,93.0,44.71,,2014
1306944038,gove-vlahos,shirley,01805,burlington,MA,nurse practitioner,486,29.0,5.97,0.0,2014
1306985783,schroot,stephanie,01805,burlington,MA,nurse practitioner,802,,,,2014
1316027519,page,elizabeth,01805,burlington,MA,dermatology,509,,,0.0,2014
1316094410,minor,michael,01805,burlington,MA,general surgery,23,,,0.0,2014
1316176688,shkolnik,lauren,01805,burlington,MA,internal medicine,47,,,0.0,2014
1316351091,li,justin,01805,burlington,MA,student in an organized health care education/training program,31,,,0.0,2014
1316375512,vinu,jubie,01805,burlington,MA,nurse practitioner,177,0.0,0.0,0.0,2014
1316386261,pantel,haddon,01805,burlington,MA,student in an organized health care education/training program,87,45.0,51.72,,2014
1316933005,roberts,blair,01805,burlington,MA,family practice,2705,68.0,2.51,,2014
1316954282,kawecki,annette,01805,burlington,MA,psychiatry,197,,,0.0,2014
1326095712,vanni,alex,01805,burlington,MA,urology,237,,,0.0,2014
1326115080,thomas,richard,01805,burlington,MA,nephrology,563,,,0.0,2014
1326131129,lemos,mark,01805,burlington,MA,sports medicine,50,33.0,66.0,,2014
1326240730,piech,melissa,01805,burlington,MA,endocrinology,791,0.0,0.0,0.0,2014
1326285479,barash,jed,01805,burlington,MA,neurology,672,,,,2014
1326288606,ambrose,celynne,01805,burlington,MA,nurse practitioner,28,,,0.0,2014
1326303629,derby,katelyn,01805,burlington,MA,nurse practitioner,145,77.0,53.1,34.0,2014
1336120815,cibotti granof,nancy,01805,burlington,MA,internal medicine,2141,39.0,1.82,,2014
1336157163,shah,sonal,01805,burlington,MA,internal medicine,281,,,0.0,2014
1336162635,duncan,robert,01805,burlington,MA,infectious disease,259,,,0.0,2014
1336197573,kumar,amit,01805,burlington,MA,multispecialty clinic/group practice,162,,,,2014
1336231083,christie,sarah,01805,burlington,MA,physician assistant,50,,,0.0,2014
1336293760,o'brien,julie,01805,burlington,MA,general surgery,28,19.0,67.86,0.0,2014
1336402924,yang,kevin,01805,burlington,MA,student in an organized health care education/training program,95,20.0,21.05,0.0,2014
1346335635,campbell,james,01805,burlington,MA,emergency medicine,127,29.0,22.83,0.0,2014
1346403052,james,nicholas,01805,burlington,MA,internal medicine,64,0.0,0.0,0.0,2014
1346419306,askman,erin,01805,burlington,MA,physician assistant,82,11.0,13.41,,2014
1346435518,brooks,patricia,01805,burlington,MA,nurse practitioner,403,,,0.0,2014
1346498789,hunter,klaudia,01805,burlington,MA,radiation oncology,101,28.0,27.72,,2014
1346536364,sullivan,monica,01805,burlington,MA,nurse practitioner,420,24.0,5.71,0.0,2014
1346569910,coronado,michael,01805,burlington,MA,internal medicine,30,0.0,0.0,0.0,2014
1356362677,mcquillen,daniel,01805,burlington,MA,infectious disease,406,0.0,0.0,0.0,2014
1356440762,corkery,joseph,01805,burlington,MA,internal medicine,1785,32.0,1.79,0.0,2014
1356449193,feldman,judith,01805,burlington,MA,internal medicine,4529,93.0,2.05,,2014
1356449409,brew,robert,01805,burlington,MA,internal medicine,7788,323.0,4.15,19.0,2014
1356475222,scott,brian,01805,burlington,MA,neurology,88,0.0,0.0,0.0,2014
1356491237,sands,jacob,01805,burlington,MA,hematology/oncology,449,67.0,14.92,26.0,2014
1366465601,lakritz,kenneth,01805,burlington,MA,psychiatry,3806,,,0.0,2014
1366508715,girshovich,lyubov,01805,burlington,MA,diagnostic radiology,59,11.0,18.64,,2014
1366529240,bennett,nelson,01805,burlington,MA,urology,399,21.0,5.26,0.0,2014
1366533028,hook,bruce,01805,burlington,MA,cardiac electrophysiology,439,,,,2014
1366540361,dana,nava,01805,burlington,MA,nephrology,5702,184.0,3.23,24.0,2014
1366540981,ying,christopher,01805,burlington,MA,nephrology,823,,,0.0,2014
1366541732,tilzey,john,01805,burlington,MA,orthopedic surgery,107,54.0,50.47,0.0,2014
1366599300,zinman,leonard,01805,burlington,MA,urology,361,24.0,6.65,0.0,2014
1366603508,bramlett,kasey-jean,01805,burlington,MA,physician assistant,45,25.0,55.56,0.0,2014
1366671638,hung,chia-yi,01805,burlington,MA,internal medicine,4533,148.0,3.26,,2014
1366674228,shiu,ho yin aaron,01805,burlington,MA,physical medicine and rehabilitation,20,0.0,0.0,0.0,2014
1366681207,levy,michael,01805,burlington,MA,cardiology,227,0.0,0.0,0.0,2014
1366875742,boyum,mary,01805,burlington,MA,nurse practitioner,1514,97.0,6.41,,2014
1376527630,klenz,jeffrey,01805,burlington,MA,pulmonary disease,1866,,,0.0,2014
1376580050,cundiff,donald,01805,burlington,MA,internal medicine,275,0.0,0.0,0.0,2014
1376644773,anderson,carolyn,01805,burlington,MA,ophthalmology,1664,0.0,0.0,0.0,2014
1376719344,urma,daniela,01805,burlington,MA,pulmonary disease,442,21.0,4.75,,2014
1376741785,pincus,michael,01805,burlington,MA,rheumatology,818,47.0,5.75,0.0,2014
1376806943,delmonico,theodore,01805,burlington,MA,student in an organized health care education/training program,19,,,0.0,2014
1376834416,myers,ward,01805,burlington,MA,internal medicine,102,,,0.0,2014
1376851972,fedeles,flavia,01805,burlington,MA,dermatology,232,0.0,0.0,0.0,2014
1376898007,zappala,sarah,01805,burlington,MA,nurse practitioner,289,,,0.0,2014
1376958512,filippaios,andreas,01805,burlington,MA,student in an organized health care education/training program,84,,,0.0,2014
1376978023,dudek,mary-louise,01805,burlington,MA,nurse practitioner,247,15.0,6.07,0.0,2014
1386602944,mclaughlin,thomas,01805,burlington,MA,physician assistant,316,41.0,12.97,,2014
1386707370,held,gisela,01805,burlington,MA,neurology,444,,,0.0,2014
1386735330,dempsey,peter,01805,burlington,MA,neurosurgery,62,17.0,27.42,0.0,2014
1386742138,spellman,gail,01805,burlington,MA,nurse practitioner,705,73.0,10.35,,2014
