npi,nppes_provider_last_name,nppes_provider_first_name,nppes_provider_zip_code,town,nppes_provider_state,specialty_description,total_claim_count,opioid_claim_count,opioid_prescribing_rate,long-acting_opioid_claim_count,year
1417110446,nemeskal,paul,01923,danvers,MA,internal medicine,3702,169.0,4.57,24.0,2015
1417903196,brogna,carla,01923,danvers,MA,physician assistant,352,24.0,6.82,0.0,2015
1417946799,martini,david,01923,danvers,MA,general surgery,42,40.0,95.24,0.0,2015
1417957762,barbeau,stephanie,01923,danvers,MA,nurse practitioner,850,31.0,3.65,0.0,2015
1417986860,nazarian,rochelle,01923,danvers,MA,nurse practitioner,942,50.0,5.31,,2015
1427050640,bilazarian,seth,01923,danvers,MA,interventional cardiology,4198,,,0.0,2015
1437167400,titel,kenneth,01923,danvers,MA,dentist,113,,,0.0,2015
1437203866,allen,adrienne,01923,danvers,MA,internal medicine,828,11.0,1.33,,2015
1447312814,fox,sherman,01923,danvers,MA,psychiatry,5041,0.0,0.0,0.0,2015
1447440581,kahan,david,01923,danvers,MA,unknown physician specialty code,1763,,,0.0,2015
1457364788,clapp,john,01923,danvers,MA,internal medicine,13,0.0,0.0,0.0,2015
1457537433,mahooti,navid,01923,danvers,MA,sports medicine,314,14.0,4.46,0.0,2015
1467472514,miller,lawrence,01923,danvers,MA,dentist,218,18.0,8.26,0.0,2015
1477535896,peterson,douglas,01923,danvers,MA,orthopedic surgery,183,103.0,56.28,0.0,2015
1477666337,ogrady,alan,01923,danvers,MA,dentist,222,45.0,20.27,0.0,2015
1487614418,rivera,jaime,01923,danvers,MA,general surgery,156,35.0,22.44,0.0,2015
1497723415,lee,rebecca,01923,danvers,MA,internal medicine,2564,74.0,2.89,20.0,2015
1497736284,goodwin,lori,01923,danvers,MA,nurse practitioner,3174,82.0,2.58,0.0,2015
1497749253,hirsch,denise,01923,danvers,MA,cardiology,3422,,,0.0,2015
1497749410,ledig,carl,01923,danvers,MA,general surgery,187,11.0,5.88,0.0,2015
1497913438,santoro,erika,01923,danvers,MA,internal medicine,1713,19.0,1.11,,2015
1508804725,ennis,kevin,01923,danvers,MA,internal medicine,2678,60.0,2.24,,2015
1508809583,liu,zhao,01923,danvers,MA,endocrinology,1204,0.0,0.0,0.0,2015
1508920224,barreto-d'silva,lisa maria,01923,danvers,MA,psychiatry,13,0.0,0.0,0.0,2015
1508993163,malolepszy,john,01923,danvers,MA,internal medicine,4374,212.0,4.85,16.0,2015
1518068865,mankodi,sonal,01923,danvers,MA,internal medicine,2088,,,0.0,2015
1528228608,cahill,kristy,01923,danvers,MA,internal medicine,2235,103.0,4.61,23.0,2015
1548390891,mann,neil,01923,danvers,MA,internal medicine,1731,84.0,4.85,31.0,2015
1548601115,combs,stephanie,01923,danvers,MA,physician assistant,185,,,0.0,2015
1548602956,tappin,ryan,01923,danvers,MA,nurse practitioner,2374,81.0,3.41,,2015
1568431641,goodenough,richard,01923,danvers,MA,general surgery,128,30.0,23.44,0.0,2015
1568565190,goldberg,bruce,01923,danvers,MA,psychiatry,3511,,,,2015
1598093478,heimbecker,molly,01923,danvers,MA,physician assistant,65,,,0.0,2015
1598711780,raucci,christine,01923,danvers,MA,certified clinical nurse specialist,2297,,,0.0,2015
1609067917,hahn,sungsik,01923,danvers,MA,internal medicine,5096,94.0,1.84,,2015
1609840461,patel,stephanie,01923,danvers,MA,family medicine,52,,,0.0,2015
1609866557,branton,kenneth,01923,danvers,MA,anesthesiology,523,207.0,39.58,67.0,2015
1619018140,perlman,donald,01923,danvers,MA,general surgery,17,0.0,0.0,0.0,2015
1619941143,sherwood,keith,01923,danvers,MA,oral surgery (dentists only),281,88.0,31.32,0.0,2015
1649265844,horowitz,leonard,01923,danvers,MA,family practice,1315,69.0,5.25,13.0,2015
1649290776,moore,marianne,01923,danvers,MA,internal medicine,2822,35.0,1.24,0.0,2015
1649293911,booth,christine,01923,danvers,MA,nurse practitioner,359,0.0,0.0,0.0,2015
1649470063,jarmoc,christine,01923,danvers,MA,dentist,47,,,0.0,2015
1649550302,gillis,alicen,01923,danvers,MA,nurse practitioner,724,,,0.0,2015
1659385862,murphy,christine,01923,danvers,MA,nurse practitioner,396,59.0,14.9,13.0,2015
1669529392,richardson,jennifer,01923,danvers,MA,nurse practitioner,1225,44.0,3.59,,2015
1679538714,jewett,frederic,01923,danvers,MA,podiatry,112,,,0.0,2015
1689633273,balcom,james,01923,danvers,MA,general surgery,187,12.0,6.42,0.0,2015
1699735605,rubin,marc,01923,danvers,MA,general surgery,116,12.0,10.34,0.0,2015
1700960796,bennett,vivian,01923,danvers,MA,nurse practitioner,1137,604.0,53.12,221.0,2015
1720195944,barrett,sharon,01923,danvers,MA,psychiatry,839,,,0.0,2015
1740350586,jackson,kristina,01923,danvers,MA,family practice,2677,117.0,4.37,26.0,2015
1750341947,dewey,amber,01923,danvers,MA,nurse practitioner,2922,1369.0,46.85,558.0,2015
1770558116,greenfield,paul,01923,danvers,MA,ophthalmology,910,0.0,0.0,0.0,2015
1770597429,mccusker-hunt,elizabeth,01923,danvers,MA,certified clinical nurse specialist,10186,0.0,0.0,0.0,2015
1780927376,wilfong,jonathan,01923,danvers,MA,internal medicine,333,17.0,5.11,,2015
1790731487,sheth,manju,01923,danvers,MA,internal medicine,1086,,,0.0,2015
1801012968,lee,susan,01923,danvers,MA,nurse practitioner,66,0.0,0.0,0.0,2015
1801128319,stasio,joseph,01923,danvers,MA,optometry,11,0.0,0.0,0.0,2015
1821017005,fiat,lilia,01923,danvers,MA,dentist,25,,,0.0,2015
1821400862,eash,brandon,01923,danvers,MA,dentist,15,,,0.0,2015
1841208113,mirghassami,mahshid,01923,danvers,MA,dentist,35,,,0.0,2015
1841219599,keenholtz,steven,01923,danvers,MA,internal medicine,5640,195.0,3.46,,2015
1841226107,neskey,kim,01923,danvers,MA,nurse practitioner,1921,142.0,7.39,12.0,2015
1841388436,verdugo,gonzalo,01923,danvers,MA,otolaryngology,404,15.0,3.71,0.0,2015
1841498482,turner,jared,01923,danvers,MA,otolaryngology,566,24.0,4.24,0.0,2015
1861481301,st pierre,david,01923,danvers,MA,orthopedic surgery,293,125.0,42.66,0.0,2015
1871639021,bergesen,loretta,01923,danvers,MA,nurse practitioner,4393,103.0,2.34,0.0,2015
1881649283,noveletsky,hollie,01923,danvers,MA,nurse practitioner,90,0.0,0.0,0.0,2015
1881846483,yang,peter,01923,danvers,MA,hematology/oncology,252,18.0,7.14,,2015
1891758488,chrzanowski,david,01923,danvers,MA,otolaryngology,479,37.0,7.72,0.0,2015
1891833968,yu,jeanne,01923,danvers,MA,surgical oncology,11,,,0.0,2015
1912061300,mansfield,brett,01923,danvers,MA,dentist,70,,,0.0,2015
1922113711,dwyer,patricia,01923,danvers,MA,emergency medicine,190,32.0,16.84,0.0,2015
1932155520,minor,brenda,01923,danvers,MA,internal medicine,2557,247.0,9.66,37.0,2015
1942220371,pursell,susan,01923,danvers,MA,urology,1995,59.0,2.96,0.0,2015
1952367963,faucher,mark,01923,danvers,MA,obstetrics/gynecology,117,0.0,0.0,0.0,2015
1962425348,feudo,robert,01923,danvers,MA,dentist,57,,,0.0,2015
1972515583,baker,marybeth,01923,danvers,MA,nurse practitioner,514,,,0.0,2015
1972561256,perel,mitra,01923,danvers,MA,nurse practitioner,38,0.0,0.0,0.0,2015
1972644508,bucci,jeffrey,01923,danvers,MA,psychiatry,22,0.0,0.0,0.0,2015
1972672814,pacheco,james,01923,danvers,MA,family practice,550,59.0,10.73,0.0,2015
1982695086,linden,erica,01923,danvers,MA,hematology/oncology,524,28.0,5.34,,2015
1982723334,soto,daniel,01923,danvers,MA,radiation oncology,84,23.0,27.38,,2015
1992771687,burdge,kelly,01923,danvers,MA,nephrology,1202,,,0.0,2015
1992779037,nahar,shamsun,01923,danvers,MA,internal medicine,4011,153.0,3.81,38.0,2015
1003091935,lokeshwari,madaiah,01440,gardner,MA,internal medicine,161,12.0,7.45,0.0,2015
1023093945,dilorenzo,lori,01440,gardner,MA,family practice,385,0.0,0.0,0.0,2015
1033189352,prendergast,kelley,01440,gardner,MA,physician assistant,3134,142.0,4.53,32.0,2015
1033264163,dasti,irfan,01440,gardner,MA,dentist,47,11.0,23.4,0.0,2015
1053389411,rahman,diane,01440,gardner,MA,family practice,167,0.0,0.0,0.0,2015
1073534020,apotheker,harvey,01440,gardner,MA,dentist,52,,,0.0,2015
1093935611,hier,linda,01440,gardner,MA,nurse practitioner,14,0.0,0.0,0.0,2015
1104814748,ganias,fotios,01440,gardner,MA,ophthalmology,549,0.0,0.0,0.0,2015
1104815919,parker,michele,01440,gardner,MA,family practice,3584,203.0,5.66,14.0,2015
1114988524,sahib,seema,01440,gardner,MA,internal medicine,521,26.0,4.99,,2015
1134357346,fitzgerald,katherine,01440,gardner,MA,family practice,1454,135.0,9.28,37.0,2015
1144512179,naidoo,le santha,01440,gardner,MA,family practice,1405,65.0,4.63,17.0,2015
1154302966,houde,kim,01440,gardner,MA,family practice,3670,493.0,13.43,135.0,2015
1154310969,walker,barbara,01440,gardner,MA,nurse practitioner,3364,102.0,3.03,,2015
1154461846,mcgonigle,christopher,01440,gardner,MA,dentist,86,,,0.0,2015
1164418059,vaine,alice,01440,gardner,MA,nurse practitioner,40,11.0,27.5,0.0,2015
1184710535,rivera,edward,01440,gardner,MA,psychiatry & neurology,15,,,0.0,2015
1184713976,leigh,douglas,01440,gardner,MA,dentist,69,,,0.0,2015
1194715268,skrzypczak,john,01440,gardner,MA,emergency medicine,29,0.0,0.0,0.0,2015
1194715292,spangler,robert,01440,gardner,MA,emergency medicine,278,81.0,29.14,0.0,2015
1205067279,short,casie,01440,gardner,MA,physician assistant,3458,117.0,3.38,41.0,2015
1205171444,perez,melissa,01440,gardner,MA,nurse practitioner,81,0.0,0.0,0.0,2015
1205915212,gilbert,sarah,01440,gardner,MA,emergency medicine,338,98.0,28.99,0.0,2015
1205985553,jengo,peter,01440,gardner,MA,dentist,53,15.0,28.3,0.0,2015
1245275437,pinkerton,faith,01440,gardner,MA,emergency medicine,102,19.0,18.63,0.0,2015
1245409879,lasorsa,erica,01440,gardner,MA,physician assistant,1131,68.0,6.01,18.0,2015
1255536884,dymek,timothy,01440,gardner,MA,dentist,57,0.0,0.0,0.0,2015
1255729919,leger,samuel,01440,gardner,MA,physician assistant,115,39.0,33.91,0.0,2015
1265524276,yerid,steven,01440,gardner,MA,emergency medicine,110,25.0,22.73,0.0,2015
1265802342,beck,aimee,01440,gardner,MA,nurse practitioner,20,,,0.0,2015
1275721334,escobedo,hilda,01440,gardner,MA,physician assistant,174,46.0,26.44,,2015
1285624353,ray,ellen,01440,gardner,MA,emergency medicine,188,52.0,27.66,0.0,2015
1295722072,griffin,tina,01440,gardner,MA,nurse practitioner,52,21.0,40.38,,2015
1295910024,thorsen,vivian,01440,gardner,MA,nurse practitioner,3310,0.0,0.0,0.0,2015
1306940549,tully,donna,01440,gardner,MA,certified clinical nurse specialist,984,,,0.0,2015
1316101330,zhang,qiwei,01440,gardner,MA,family practice,61,,,0.0,2015
1316933294,gill,david,01440,gardner,MA,psychiatry,3204,0.0,0.0,0.0,2015
1326020223,worden,john,01440,gardner,MA,family practice,3844,175.0,4.55,43.0,2015
1366466344,brassard,peter,01440,gardner,MA,orthopedic surgery,183,127.0,69.4,,2015
1376549584,eddy,timothy,01440,gardner,MA,family practice,5816,588.0,10.11,184.0,2015
1376631325,murphy,susan,01440,gardner,MA,nurse practitioner,24,0.0,0.0,0.0,2015
1376786434,russell,inna,01440,gardner,MA,obstetrics/gynecology,222,11.0,4.95,0.0,2015
1386627578,krasowski,george,01440,gardner,MA,general surgery,126,67.0,53.17,0.0,2015
1407824782,phillips,kami,01440,gardner,MA,family practice,2851,195.0,6.84,35.0,2015
1407962038,griffin,william,01440,gardner,MA,certified clinical nurse specialist,7378,0.0,0.0,0.0,2015
1427039478,castells,maria,01440,gardner,MA,allergy/immunology,606,,,0.0,2015
1467427708,ryan,jennifer,01440,gardner,MA,family practice,10970,857.0,7.81,221.0,2015
1467441279,mutchler,michael,01440,gardner,MA,family practice,5067,414.0,8.17,32.0,2015
1538547518,salles,alessandra,01440,gardner,MA,dentist,20,,,0.0,2015
1548250657,reddy,motkar,01440,gardner,MA,cardiology,2546,11.0,0.43,0.0,2015
1548258189,davis,jeffrey,01440,gardner,MA,anesthesiology,56,0.0,0.0,0.0,2015
1558383588,stauder,michael,01440,gardner,MA,cardiology,2079,0.0,0.0,0.0,2015
1588632723,miller,thomas,01440,gardner,MA,family practice,8152,19.0,0.23,0.0,2015
1588659361,croteau,odalys,01440,gardner,MA,pulmonary disease,2839,0.0,0.0,0.0,2015
1588862494,leonard,sarah,01440,gardner,MA,family practice,574,15.0,2.61,0.0,2015
1609021203,eichel,sadie,01440,gardner,MA,physician assistant,779,,,0.0,2015
1609036961,markwith,andrew,01440,gardner,MA,orthopedic surgery,100,51.0,51.0,0.0,2015
1619318359,case,carrie-anne,01440,gardner,MA,nurse practitioner,407,,,0.0,2015
1619953247,vorderstrasse,tricia,01440,gardner,MA,family practice,12227,365.0,2.99,62.0,2015
1629125448,muddana,srikant,01440,gardner,MA,gastroenterology,459,0.0,0.0,0.0,2015
1639176910,waitzman,marcia,01440,gardner,MA,obstetrics/gynecology,19,0.0,0.0,0.0,2015
1639442825,furnari,carol,01440,gardner,MA,physician assistant,3796,170.0,4.48,38.0,2015
1649251778,dubuske,lawrence,01440,gardner,MA,allergy/immunology,969,0.0,0.0,0.0,2015
1649268277,mcmahon,christine,01440,gardner,MA,nurse practitioner,79,,,0.0,2015
1649340936,yu,winnie,01440,gardner,MA,dentist,66,,,0.0,2015
1659352706,worden,rebecca,01440,gardner,MA,family practice,3185,105.0,3.3,13.0,2015
1669470837,temple,elizabeth,01440,gardner,MA,physician assistant,74,21.0,28.38,0.0,2015
1679693113,cohen,dennis,01440,gardner,MA,dentist,60,30.0,50.0,0.0,2015
1689661035,azzoni,michael,01440,gardner,MA,orthopedic surgery,332,145.0,43.67,,2015
1689772907,farooqui,nuzhat,01440,gardner,MA,psychiatry,609,19.0,3.12,,2015
1700073400,rajan,simon,01440,gardner,MA,dentist,157,45.0,28.66,0.0,2015
1730443219,hankinson,ashley,01440,gardner,MA,dentist,37,,,0.0,2015
1740277730,damour,andrea,01440,gardner,MA,obstetrics/gynecology,268,,,0.0,2015
1740291020,pahari,ganga,01440,gardner,MA,dentist,36,,,0.0,2015
1740657576,cormier,aimee,01440,gardner,MA,nurse practitioner,96,0.0,0.0,0.0,2015
1750581963,imran,aqueel,01440,gardner,MA,internal medicine,111,,,0.0,2015
1760479315,schofield,kristin,01440,gardner,MA,family practice,4402,230.0,5.22,32.0,2015
1790776730,terlato,robert,01440,gardner,MA,cardiology,2650,0.0,0.0,0.0,2015
1821095365,garofalo,francis,01440,gardner,MA,urology,1833,45.0,2.45,0.0,2015
1821429614,bommu,sanjay,01440,gardner,MA,dentist,101,,,0.0,2015
1831168830,flemming,david,01440,gardner,MA,anesthesiology,16,0.0,0.0,0.0,2015
1851381065,genovese,richard,01440,gardner,MA,podiatry,43,11.0,25.58,0.0,2015
1861404402,perry,robert,01440,gardner,MA,family practice,3945,127.0,3.22,15.0,2015
1861453912,brow,rachael,01440,gardner,MA,physician assistant,3350,207.0,6.18,58.0,2015
1861620007,molakatalla,phani,01440,gardner,MA,gastroenterology,112,0.0,0.0,0.0,2015
1871840934,lapuebla,amabel pia,01440,gardner,MA,internal medicine,95,,,0.0,2015
1881870400,kalava,kalyan,01440,gardner,MA,anesthesiology,3502,1774.0,50.66,341.0,2015
1902891435,walek,joseph,01440,gardner,MA,sleep medicine,418,,,0.0,2015
1932178167,coutu,wendy,01440,gardner,MA,nurse practitioner,219,93.0,42.47,27.0,2015
1932441532,saunders,pauline,01440,gardner,MA,physician assistant,2141,159.0,7.43,29.0,2015
1942297528,donnelly,m.,01440,gardner,MA,hematology/oncology,466,32.0,6.87,,2015
1942407077,o'hara,erin,01440,gardner,MA,internal medicine,3117,125.0,4.01,,2015
1952354334,jarvis,richard,01440,gardner,MA,optometry,20,0.0,0.0,0.0,2015
1952667560,walls,isabel,01440,gardner,MA,physician assistant,18,0.0,0.0,0.0,2015
1962460600,aranson,mark,01440,gardner,MA,general surgery,17,,,0.0,2015
1962483016,hackman-quinty,susan,01440,gardner,MA,family practice,150,29.0,19.33,0.0,2015
1962577262,enos,matthew,01440,gardner,MA,physician assistant,4677,353.0,7.55,131.0,2015
1962726919,napolitano,craig,01440,gardner,MA,internal medicine,291,,,0.0,2015
1982679601,sweeney,francis,01440,gardner,MA,family practice,5800,238.0,4.1,43.0,2015
1982693487,christensen,owen,01440,gardner,MA,cardiology,21,0.0,0.0,0.0,2015
1982811212,agrawal,nithya,01440,gardner,MA,internal medicine,219,23.0,10.5,,2015
1992792980,blake,jeffrey,01440,gardner,MA,obstetrics/gynecology,203,,,0.0,2015
1003092081,alleyne,khalil,02061,norwell,MA,family practice,1253,65.0,5.19,28.0,2015
1003806571,bondlow,laura,02061,norwell,MA,physician assistant,1979,0.0,0.0,0.0,2015
1033132493,leibovici,joseph,02061,norwell,MA,maxillofacial surgery,117,35.0,29.91,0.0,2015
1033246384,leonard,joel,02061,norwell,MA,dentist,31,0.0,0.0,0.0,2015
1043640949,maude,sarah,02061,norwell,MA,physician assistant,541,15.0,2.77,0.0,2015
1063459287,tate,james,02061,norwell,MA,internal medicine,3464,228.0,6.58,58.0,2015
1073504478,mitterando,james,02061,norwell,MA,family practice,1894,73.0,3.85,20.0,2015
1083795165,freed,alisa,02061,norwell,MA,family practice,1435,51.0,3.55,0.0,2015
1093721698,o'connell,sarah,02061,norwell,MA,family practice,2044,125.0,6.12,13.0,2015
1104086107,imahiyerobo,joyce,02061,norwell,MA,dermatology,210,0.0,0.0,0.0,2015
1124086095,jabbar,khelda,02061,norwell,MA,family practice,802,,,0.0,2015
1124219506,chiang,david,02061,norwell,MA,internal medicine,6678,1033.0,15.47,291.0,2015
1134136435,benning,kathleen,02061,norwell,MA,family practice,1603,26.0,1.62,,2015
1154312379,ryan,benjamin,02061,norwell,MA,gastroenterology,1804,117.0,6.49,27.0,2015
1154434488,wallace,eric,02061,norwell,MA,family practice,319,16.0,5.02,0.0,2015
1164684015,bastis,jennifer,02061,norwell,MA,physician assistant,1437,48.0,3.34,,2015
1164838926,anderson,erin,02061,norwell,MA,physician assistant,181,11.0,6.08,,2015
1184608358,egan,denise,02061,norwell,MA,nurse practitioner,21,,,,2015
1184690299,la prova,gina,02061,norwell,MA,family practice,227,,,0.0,2015
1235282278,kue,paula,02061,norwell,MA,internal medicine,3225,174.0,5.4,21.0,2015
1245401041,thakral,harjot,02061,norwell,MA,family practice,2949,93.0,3.15,,2015
1245498211,choong,karen,02061,norwell,MA,endocrinology,684,0.0,0.0,0.0,2015
1255608162,menard,guerline,02061,norwell,MA,physician assistant,714,23.0,3.22,0.0,2015
1306054457,lambert,brent,02061,norwell,MA,specialist,14,0.0,0.0,0.0,2015
1316091465,jones,dawna,02061,norwell,MA,obstetrics/gynecology,322,,,0.0,2015
1316907652,knox,tamsin,02061,norwell,MA,gastroenterology,123,0.0,0.0,0.0,2015
1346217478,pichay,jennifer,02061,norwell,MA,family practice,136,,,0.0,2015
1346229630,spychalski,joseph,02061,norwell,MA,family practice,882,48.0,5.44,0.0,2015
1376653782,sloan,karin,02061,norwell,MA,pulmonary disease,444,,,0.0,2015
1386692515,cannell,christopher,02061,norwell,MA,physician assistant,118,18.0,15.25,0.0,2015
1396097135,saba,christine,02061,norwell,MA,nurse practitioner,413,32.0,7.75,,2015
1396736062,nalband,edward,02061,norwell,MA,internal medicine,4909,332.0,6.76,64.0,2015
1396960977,barbosa,anna,02061,norwell,MA,internal medicine,2894,164.0,5.67,30.0,2015
1407019854,mackay,suzanne,02061,norwell,MA,family practice,1606,61.0,3.8,,2015
1417029463,sowles,nicholas,02061,norwell,MA,dentist,19,,,0.0,2015
1417925116,del mundo,winfred,02061,norwell,MA,family practice,315,,,0.0,2015
1427116755,golden,donna,02061,norwell,MA,nurse practitioner,150,0.0,0.0,0.0,2015
1427159128,federico,amy,02061,norwell,MA,nurse practitioner,600,18.0,3.0,,2015
1447231485,nuciforo,sara,02061,norwell,MA,internal medicine,1817,35.0,1.93,12.0,2015
1447500947,buckley,kerri,02061,norwell,MA,nurse practitioner,79,0.0,0.0,0.0,2015
1447560743,fortier,eric,02061,norwell,MA,physician assistant,534,113.0,21.16,,2015
1457614588,sacchetti,cara,02061,norwell,MA,family practice,1027,25.0,2.43,,2015
1477710812,dawley,ethel,02061,norwell,MA,nurse practitioner,648,0.0,0.0,0.0,2015
1508847559,cleary,linda,02061,norwell,MA,physician assistant,85,0.0,0.0,0.0,2015
1518206093,rieth,brooke,02061,norwell,MA,nurse practitioner,494,25.0,5.06,,2015
1528193349,shakarchi,mohamed-jawad,02061,norwell,MA,dentist,51,,,0.0,2015
1538140579,vedensky,veronica,02061,norwell,MA,internal medicine,3721,182.0,4.89,31.0,2015
1538182001,benoit,george,02061,norwell,MA,dentist,14,0.0,0.0,0.0,2015
1558681445,mulder,amara,02061,norwell,MA,internal medicine,2726,77.0,2.82,13.0,2015
1578560488,corkins,scott,02061,norwell,MA,family practice,4993,224.0,4.49,37.0,2015
1578694980,phillips,laura,02061,norwell,MA,nurse practitioner,709,102.0,14.39,17.0,2015
1588066476,gaudette mcrae,renee,02061,norwell,MA,nurse practitioner,120,0.0,0.0,0.0,2015
1598756991,mellors,robert,02061,norwell,MA,internal medicine,2472,125.0,5.06,13.0,2015
1609857648,nowosielski,laura,02061,norwell,MA,family practice,1801,45.0,2.5,20.0,2015
1629164892,berley,lawrence,02061,norwell,MA,psychiatry,302,,,0.0,2015
1649251406,miner,teri,02061,norwell,MA,family practice,1156,119.0,10.29,40.0,2015
1649311184,colton,timothy,02061,norwell,MA,dentist,118,33.0,27.97,0.0,2015
1659357689,halle,david,02061,norwell,MA,internal medicine,2916,147.0,5.04,54.0,2015
1659540664,buencamino-francisco,maria clarinda,02061,norwell,MA,internal medicine,2072,190.0,9.17,34.0,2015
1669707154,garzsik,charles,02061,norwell,MA,dentist,15,,,0.0,2015
1669807954,devereaux,lori,02061,norwell,MA,nurse practitioner,523,16.0,3.06,,2015
1700836384,butka,matthew,02061,norwell,MA,family practice,384,27.0,7.03,0.0,2015
1730157280,lennon,judith,02061,norwell,MA,nurse practitioner,1031,45.0,4.36,18.0,2015
1730162512,young,robert,02061,norwell,MA,general surgery,33,,,0.0,2015
1750304010,rubeiz,tanios,02061,norwell,MA,maxillofacial surgery,180,55.0,30.56,0.0,2015
1750460879,johnson,sherry,02061,norwell,MA,certified clinical nurse specialist,58,0.0,0.0,0.0,2015
1770505166,cataudella,john,02061,norwell,MA,oral surgery (dentists only),143,59.0,41.26,0.0,2015
1770556664,bulman,mark,02061,norwell,MA,orthopedic surgery,154,95.0,61.69,0.0,2015
1770741613,martin,susan,02061,norwell,MA,pediatric medicine,33,,,,2015
1790775708,dolan,jeanne,02061,norwell,MA,psychiatry,447,,,,2015
1790911584,eagles,kylee,02061,norwell,MA,family practice,181,14.0,7.73,0.0,2015
1801072616,davidson,nicole,02061,norwell,MA,nurse practitioner,22,,,0.0,2015
1821070897,mudgett,michele,02061,norwell,MA,internal medicine,5857,545.0,9.31,80.0,2015
1831113018,lincoln,robert,02061,norwell,MA,maxillofacial surgery,208,85.0,40.87,0.0,2015
1831411917,nardello,nina,02061,norwell,MA,obstetrics/gynecology,67,,,0.0,2015
1841319357,moore,liat,02061,norwell,MA,dentist,15,0.0,0.0,0.0,2015
1861473183,hodges,cecil,02061,norwell,MA,nurse practitioner,425,35.0,8.24,,2015
1861473258,murphy,sarah,02061,norwell,MA,internal medicine,6706,559.0,8.34,110.0,2015
1861773103,torney,shannon,02061,norwell,MA,nurse practitioner,69,0.0,0.0,0.0,2015
1871852053,patzer,marguerite,02061,norwell,MA,nurse practitioner,105,,,0.0,2015
1891720892,lynch,timothy,02061,norwell,MA,internal medicine,1149,71.0,6.18,11.0,2015
1891753869,lentini,ernest john,02061,norwell,MA,family practice,1987,90.0,4.53,13.0,2015
1902980584,anderson,ann,02061,norwell,MA,certified clinical nurse specialist,41,0.0,0.0,0.0,2015
1932211653,katz,michael,02061,norwell,MA,psychiatry & neurology,704,0.0,0.0,0.0,2015
1932261526,lizine,nicole,02061,norwell,MA,nurse practitioner,33,0.0,0.0,0.0,2015
1932336062,swords,susan,02061,norwell,MA,internal medicine,1698,111.0,6.54,34.0,2015
1942313069,miller,andrea,02061,norwell,MA,nurse practitioner,1632,56.0,3.43,,2015
1952374951,ruzycki,kristine,02061,norwell,MA,nurse practitioner,50,,,0.0,2015
1952379943,pichay,christopher,02061,norwell,MA,family practice,414,11.0,2.66,0.0,2015
1972514230,alikhani,kathy,02061,norwell,MA,dentist,48,,,0.0,2015
1003101148,robbins,jeremy,02120,boston,MA,internal medicine,70,0.0,0.0,0.0,2015
1003815150,waligunda,judith,02120,boston,MA,internal medicine,91,,,0.0,2015
1003881624,foss,allyson,02120,boston,MA,physician assistant,22,18.0,81.82,0.0,2015
1013964758,mallari,sean alan,02120,boston,MA,psychiatry,55,0.0,0.0,0.0,2015
1023010527,tromanhauser,scott,02120,boston,MA,orthopedic surgery,47,25.0,53.19,0.0,2015
1023043874,dow,charles,02120,boston,MA,general practice,1991,13.0,0.65,0.0,2015
1023097573,diamandis,sotiris,02120,boston,MA,general surgery,52,,,0.0,2015
1023416781,gillum,codey,02120,boston,MA,physician assistant,104,70.0,67.31,,2015
1033173612,terrono,andrew,02120,boston,MA,hand surgery,70,58.0,82.86,0.0,2015
1033302526,johnson,brian,02120,boston,MA,nurse practitioner,252,92.0,36.51,0.0,2015
1043575277,chow,vinca,02120,boston,MA,anesthesiology,33,19.0,57.58,,2015
1043583834,papazova,petya,02120,boston,MA,nurse practitioner,202,103.0,50.99,,2015
1083029102,chitalwalla,imran,02120,boston,MA,dentist,63,26.0,41.27,0.0,2015
1083797492,tandon,deepak,02120,boston,MA,neurology,124,,,0.0,2015
1104010958,dave,jatin,02120,boston,MA,geriatric medicine,868,12.0,1.38,,2015
1104870476,kimball,hervey,02120,boston,MA,hand surgery,25,16.0,64.0,0.0,2015
1104958073,hennig,alexander,02120,boston,MA,orthopedic surgery,56,27.0,48.21,0.0,2015
1114238961,orkaby,ariela,02120,boston,MA,internal medicine,13,0.0,0.0,0.0,2015
1124282835,shin,hyun,02120,boston,MA,internal medicine,104,0.0,0.0,0.0,2015
1124364278,chin,kimberly,02120,boston,MA,nurse practitioner,371,191.0,51.48,0.0,2015
1144267899,murphy,stephen,02120,boston,MA,orthopedic surgery,579,96.0,16.58,0.0,2015
1154403566,izzi,gerald,02120,boston,MA,cardiology,3073,11.0,0.36,0.0,2015
1164424693,ohaegbulam,chima,02120,boston,MA,neurosurgery,80,44.0,55.0,,2015
1164598801,bono,james,02120,boston,MA,orthopedic surgery,316,93.0,29.43,,2015
1164612149,genereux,carol,02120,boston,MA,nurse practitioner,168,,,0.0,2015
1174585376,tan,zaldy,02120,boston,MA,geriatric medicine,697,12.0,1.72,0.0,2015
1194076620,brosius,kristin,02120,boston,MA,physician assistant,57,36.0,63.16,,2015
1205089646,letourneau,michelle,02120,boston,MA,nurse practitioner,17,0.0,0.0,0.0,2015
1205873411,wang,philip,02120,boston,MA,psychiatry & neurology,65,0.0,0.0,0.0,2015
1215148606,distasio,jenna,02120,boston,MA,physician assistant,61,27.0,44.26,0.0,2015
1225260102,marcotte,nicolas,02120,boston,MA,neurosurgery,83,48.0,57.83,0.0,2015
1235547613,hussey,lindsay,02120,boston,MA,nurse practitioner,604,36.0,5.96,0.0,2015
